text_pt,label
"Trouxe isso para meus namorados de 1 ano e meio que estavam tendo dificuldade em apenas entrar nos livros e ficar quietos o suficiente para lê-los. Fico feliz em dizer que ele ADORA e agora vai buscar o livro todas as manhãs e o entrega ao pai para ler. Puro Sucesso!!!!! OBRIGADO ao Autor!!! E se você está em cima do muro como eu estava, entenda!!! #RepresentaçãoImporta",2
"Ótimo livrinho dourado com a história clássica que todos conhecemos e amamos. Belas obras de arte também. De aparência muito clássica, seria um ótimo complemento para a biblioteca de qualquer pessoa e é uma leitura obrigatória na véspera de Natal!",2
"O que posso dizer? É Elmo e você não pode ficar mais fofo do que isso. A história é fofa, a arte é ótima e apresenta muitos dos outros personagens amados da Vila Sésamo. Ótimo livro de tabuleiro",2
"Lindo livrinho de tabuleiro, fácil de segurar por mãos menores. A história é decente, difícil de contar detalhadamente em um livro de tabuleiro, mas Juilet David fez um ótimo trabalho. Eu recomendo muito este livro de tabuleiro.",2
"Este é um livro de tabuleiro de bom tamanho, mais difícil de segurar pelas mãos pequenas, mas recomendado para crianças de 3 anos ou mais. Na verdade, fiquei surpreso por ser tão grande. É dramático e é uma história incrível sobre a história da bengala doce. Fala sobre Jesus e o motivo da época. Muito bem escrito, a arte é linda.",2
"Esta série é um ótimo começo para a preparação! Ótimos conselhos e dicas. Gostei muito da parte sobre sacolas de bug out, Volume 4. Recebi este livro com desconto em troca de uma crítica honesta",2
Um clássico eterno que toda criança deveria possuir,2
Um clássico que todos deveriam possuir,2
"Maravilhosamente escrito, uma excelente visão da história pessoal do programa mercúrio de um ponto de vista fantástico...as esposas! Se você gostou do programa de TV, vai adorar o livro",2
"Comprei isso para minha nova sobrinha-neta que estará aqui em breve, é o livro que compro para todos os meus sobrinhos, sobrinhas e próprios filhos, e é o primeiro livro que li para todos eles. História muito fofa, fotos maravilhosas, um clássico que nunca envelhece.",2
Eu moro em Nevada e agora conheço lugares legais para visitar.,2
Que piada. Nunca sabemos o quão estranhos foram os nossos heróis de infância. Gostei da carreira de Mickey Rooney junto com minha mãe. Meio triste e interessante.,2
Ganhei o livro para o trabalho de pesquisa da minha neta! Vou lê-lo a seguir e passá-lo para meus outros filhos.,2
"Orçamento baixo, não vale a pena!!",0
Não sei o que pensar sobre este livro,1
"Livro super fofo que recomendo fortemente. Tenho um neto de 3 anos com quem compartilhei este livro e ele adorou. Com sons em quase todas as páginas, o enredo fofo é facilmente contado. A primeira vez que li o livro e compartilhei os sons com meu neto, ele imediatamente me pediu para reler para ele. O livro é feito de um papelão resistente e duro e facilita para as mãozinhas virarem as páginas e não danificar o livro. É uma ótima maneira divertida de fazer os pequenos começarem a ler. É um ótimo presente.",2
"Lindo livro de mesa de centro, repleto de fotografias absolutamente incríveis da National Geographic. Lindas paisagens, adorei particularmente a aurora boreal, pois estou planejando uma viagem à Islândia em 2019. Este livro seria um lindo presente de Natal, feriado, aniversário, Dia das Mães ou Dia dos Pais para quem ama a natureza. Tenho vários livros NG e a cada ano eles parecem ficar melhores e mais espetaculares!",2
"Tal como acontece com todos os produtos Lonely Planet, este é um excelente guia de viagem para a Islândia. Meu filho está planejando uma viagem para lá neste verão e estava procurando algo que pudesse usar para pesquisar o país e começar seu planejamento, além de ter algo pequeno o suficiente para levar consigo quando estiver lá. Repleto de informações, este guia prático fornece todas as informações necessárias para uma viagem divertida com seus amigos. Horário de funcionamento e taxas de entrada de parques e sítios, restaurantes da região (com informações sobre preços) e hotéis (e albergues) onde podem se hospedar. Muitos mapas e informações também. Você não pode errar ao viajar quando traz um guia do Lonely Planet com você nas férias. Tem tudo o que precisa para ser um turista bem informado e permite-lhe viver como um local quando o visita.",2
"Este é um lindo livro para a criança em idade pré-escolar em sua vida. Eu escolhi isso especialmente para quando meu neto de 4 anos iria me visitar este mês para eu compartilhar com ele. Ele adorou as grandes páginas coloridas e ficou hipnotizado pela história de Freeda, a Chita. Ele me pediu para ler 2/3 das noites em que esteve aqui na semana passada e até me perguntou depois, quando ele estivesse em casa, quando eu poderia ler para ele novamente. Apenas um ótimo livro infantil e eu o recomendo fortemente para ter um encontro individual com seus filhos e netos. Estou triste pelo fato de que muitas crianças hoje nunca mais compartilham a alegria dos livros físicos. Espero que este livro possa fazer a diferença em suas vidas. Estou ansiosamente ansioso pelo dia em que ele poderá ler o livro para mim!",2
"Ótimo guia de bolso para Roma. Tenho uma viagem planejada para novembro de 2018 e mal posso esperar para poder usar isso. Fotos coloridas, muitos mapas e repletos de informações valiosas para o turista. Gosto do fato de que as taxas de entrada e os horários estão listados para cada local e do fato de que posso facilmente manter e recuperar essas informações em minha bolsa transversal. Adoro o Fodor's e utilizo seus guias em qualquer lugar por onde passo, simplesmente porque eles entendem as necessidades do turista e orientam você em cada passo do caminho.",2
"Ótimo livro histórico, repleto de acontecimentos e personalidades que eu não conhecia anteriormente. Tendo passado minha infância em Clifton Park NY, eu não tinha ideia da extensão da história incrível que estava logo ali na esquina de onde eu morava. Howe e seu exército derrotaram os generais Birtish em sua tentativa de assumir o controle de Albany, da cidade de Nova York e do rio Hudson. Bela impressão em tamanho grande (ótima para quem tem mais de 50 anos) e uma leitura fácil que fez com que eu não quisesse largar. Este livro seria um ótimo presente para os fãs de história da sua vida, especialmente se eles forem da região de Nova York.",2
"Livro absolutamente incrível. Está repleto de fotos e história e é verdadeiramente impressionante. Isso corresponde aos padrões da série Life de livros ilustrados, com fotografias e fatos incríveis nunca vistos antes. Isso seria um excelente presente de feriado, especialmente para os veteranos da Segunda Guerra Mundial em sua vida. Mas, honestamente, tenho um filho militar que está na casa dos 30 anos e que adoraria isso, ou até mesmo um filho mais novo, para mostrar-lhes os horrores da guerra. É um ótimo livro para mesa de centro/conversa. Definitivamente recomendo isso para você ou para alguém que você ama.",2
"Excelente leitura de um dos meus autores favoritos de todos os tempos, Winston Groom (autor de Forest Gump e o Aviador). Adoro ler livros de história, principalmente americanos, e imaginei que com o título deste livro e com o autor que o escreveu, não poderia errar. Livro de bom tamanho, tipo maior (para meus olhos de meia-idade) e quando comecei não consegui largá-lo. Li cada General em dias individuais e aprendi mais sobre eles do que jamais soube com qualquer coisa que os livros escolares (ou a televisão) já me ensinaram. Fiquei particularmente encantado com o artigo colorido sobre o General Patton. Isso seria um ótimo presente para alguém ou apenas compraria para você.",2
"Livro absolutamente maravilhoso de dois caçadores de tesouros que partem para investigar e descobrir um navio pirata. Leitura fácil, achei quase impossível largar. Robert Kurson conta uma história de intriga pouco conhecida e você quase se sente como se estivesse lendo um relato fictício com a forma como a maravilhosa história é contada. Agora estou viciado no estilo de escrita de Kurson e pretendo comprar Shadow Divers na Amazon também. Eu poderia continuar mais, mas lendo os outros comentários aqui, há realmente poucas novidades a acrescentar. Ótima leitura, divertida e irá mantê-lo hipnotizado do início ao fim.",2
"Claro, descobri este livro de receitas por ser um grande fã do programa de televisão. Imediatamente encomendei e esperei pacientemente a chegada do livro. Eu não poderia estar mais feliz! Um ótimo livro repleto de receitas deliciosas para todos os cursos e reunidos em um formato fácil de seguir. Fiz primeiro o ensopado de carne e fez um sucesso tremendo com minha família. Bravo Gabriele! Você se superou com este livro de receitas e mal posso esperar até o próximo sair!!!!",2
"Eu viajo muito. Já estive em Roma três vezes e estou sempre em busca de novos lugares para explorar. Este guia da National Geographic Traveller para Roma é incrível. Eu amo esses guias mais do que qualquer outro (pense em Rick Steves). Eles são abrangentes, coloridos e com tudo incluído, com uma variedade de mapas e lugares para visitar fora dos roteiros mais conhecidos. Voltarei a Roma novamente em novembro deste ano e este guia estará comigo durante todo o caminho. Parabéns à National Geographic, o melhor guia turístico do mercado atualmente!",2
"Trieste é um dos livros mais incríveis que li em anos. Normalmente, não gosto de relatos ficcionais de eventos históricos (dado que os limites são geralmente confusos entre a realidade e a visão do autor sobre a verdade). Mas Trieste é diferente. Está bem escrito e o leitor se sente como se estivesse na Itália durante a Segunda Guerra Mundial e procurando pelo filho de Haya Tedeschi que ela teve com um oficial nazista da SS. Verdadeiramente um relato emocionante, o leitor é empurrado para trás na história, para um dos momentos mais horríveis que se pode imaginar vivendo na Itália. Eu adoraria encontrar tempo para ler isso novamente, pois acho que a leitura será ainda melhor na segunda vez. Eu realmente recomendo Trieste para quem gosta de não ficção e histórias de amor/família. Parabéns a Dasa Drndic",2
"Este é um dos melhores livros/livros de receitas que já tive. Lindamente ilustrado, a visão do mundo dentro do Harry's Bar (e da cozinha) vale qualquer preço. Encomendei este livro porque estou planejando uma viagem a Veneza no início de abril (quinta vez à Itália, primeira vez a Veneza) e estava curioso para saber como seriam as comidas (e para experimentar algumas receitas para mim com antecedência). Este livro não deixa de entregar ambos. Ele também vem lindamente embalado em uma manga e é perfeito para presentear. Não posso querer procurar e encontrar o Harry's quando for lá no próximo ano e, se tiver a sorte de conhecer o proprietário, agradecerei profusamente por organizar isso. Bravo!",2
"Tenho viajado para a Itália pelo menos uma ou duas vezes por ano nos últimos 5 anos e sou viciado no idioma, na cultura e nas pessoas. Este guia de viagem é ótimo. Tendo visitado várias vezes a maioria das principais cidades (Roma, Florença, Veneza), procurava um guia que me ajudasse a procurar locais pouco conhecidos. Eu amo este guia Lonely Planet. É informativo, lindamente ilustrado e tem muitos mapas para me ajudar a me locomover como um viajante solteiro. Já possuí vários guias do Lonely Planet e nunca fico desapontado com as informações atualizadas e abrangentes que você obtém deles. É bastante conveniente para eu carregar na bolsa, mas com informações suficientes para ser o único guia de que precisarei. Parabéns ao Lonely Planet por outro ótimo guia de viagem! Eu o recomendo fortemente para quem deseja alugar um carro e viajar para algumas das áreas menos conhecidas da Itália.",2
